# Source: qiq_1min_merra_qc.txt | Filters: Zenith<=87.0, Clearsky=1
# Total=75981 | Split Fraction=0.3 | Seed=42
# HOLDOUT TEST SET (22794 rows)
time_utc	ghi	bni	dhi	zenith	merra_ALPHA	merra_ALBEDO	merra_TQV	merra_TO3	merra_PS	merra_BETA
2024-03-31 23:35:00+00:00	351	691	94	68.4874603519	1.2176522	0.18285245	0.37676349	0.44326584	991.108	0.0515627795861
2024-05-15 09:47:00+00:00	167	579	41	77.4243181311	0.399758026667	0.198904557	1.138993805	0.401134285	991.233850833	0.0667113197375
2024-04-08 05:08:00+00:00	793	969	90	44.1921469047	1.53178068	0.142858791667	0.256641409667	0.466777008667	1003.43693667	0.0396721798491
2024-02-20 00:26:00+00:00	256	759	57	75.0498630221	1.1129521	0.549193862667	0.0846832826667	0.478334984	1012.52566667	0.0228720431144
2024-07-30 00:25:00+00:00	589	788	80	50.4819671591	1.63154718333	0.168022573333	3.837620875	0.302482713333	981.371858333	0.0618429979521
2024-01-23 04:28:00+00:00	406	837	89	67.8058068524	1.12849323667	0.565549046333	0.312275385667	0.443501295667	1002.28831	0.0419816646981
2024-01-16 05:45:00+00:00	282	768	62	73.3844147634	0.8348972875	0.562489725	0.20291628	0.37246034	995.29183	0.0347342648259
2024-06-02 01:05:00+00:00	743	756	156	40.0868060589	1.5297039	0.135473946667	2.40722506667	0.366609459167	989.923216667	0.148521590637
2024-03-13 05:15:00+00:00	608	894	84	53.7299794435	1.250115825	0.25369733	0.5698034825	0.46757919	989.1498425	0.0545889751092
2024-11-23 03:07:00+00:00	352	751	77	68.3904525113	1.57007289	0.225648922667	0.661027081	0.350163809333	1007.14766667	0.0339656108826
2024-05-24 20:49:00+00:00	88	440	30	82.5645058096	1.00520502667	0.222939542333	1.18935266667	0.387300586667	995.319074333	0.0545284112862
2024-09-21 04:15:00+00:00	689	919	71	48.0600535243	1.7146935	0.150698295	0.9559672	0.3213648675	998.55867	0.0200263168229
2024-01-16 06:18:00+00:00	223	699	56	76.2566311663	0.83861405	0.56087828	0.203790296	0.373070532	995.092708	0.0349307598291
2024-12-27 04:24:00+00:00	322	818	65	71.6952863418	1.12961392	0.55494534	0.252289287	0.4117035	997.041986	0.0256194278844
2024-08-13 08:01:00+00:00	425	769	61	61.6379970691	1.70843958833	0.194142281667	2.53813024667	0.306623617167	990.91898	0.0235576366598
2024-01-15 00:59:00+00:00	179	714	40	79.0933999898	1.09580347667	0.559669774333	0.1516868155	0.432574646667	1005.29168933	0.0163356735327
2024-03-08 02:31:00+00:00	622	965	78	55.5239298481	1.235173915	0.4725085815	0.2289428235	0.517448765833	999.286093333	0.0281392591193
2024-05-15 06:27:00+00:00	742	936	66	44.5961156294	0.4234030515	0.1378952785	0.9838337025	0.4013680235	992.5441955	0.0655623185775
2024-07-01 07:40:00+00:00	544	605	169	52.1831015511	1.91299325	0.160390363333	2.525887	0.351967543333	982.690533333	0.185912873358
2024-05-22 20:58:00+00:00	110	497	35	81.4113990439	1.12995649333	0.221827824667	0.831756693333	0.401888604	989.323116667	0.0417699248791
2024-07-10 08:23:00+00:00	255	129	190	59.764462636	2.01520386667	0.193515014167	2.6579038	0.345838145833	980.871098667	0.463702366958
2024-12-03 04:41:00+00:00	316	648	113	71.6620662058	1.373116255	0.564146302667	0.179231951167	0.398388679167	991.647755833	0.0698782726579
2024-12-23 00:16:00+00:00	68	444	27	84.7767382386	1.18458466	0.54608073	0.297767302	0.406514461	1003.75394	0.0187857438903
2024-11-18 03:57:00+00:00	399	899	55	67.4541379456	1.53055466	0.232697229	0.205430871	0.34464543	1013.80068	0.0141732493547
2024-07-05 07:25:00+00:00	492	319	284	49.8052289584	1.97275253333	0.163806555	3.26631075	0.3574134275	975.774295833	0.37575199829
2024-07-13 05:54:00+00:00	722	547	276	36.2651810626	1.90514288	0.153871076	2.55390364	0.348953056	985.427176	0.223767588652
2024-11-14 00:56:00+00:00	220	389	104	74.1867061546	1.4813883	0.241490389333	0.715973202333	0.323199318333	993.106231667	0.12730316528
2024-02-06 06:30:00+00:00	295	755	66	72.2502140069	0.995527	0.55418766	0.29753127	0.4567745	1006.9195	0.0253267052991
2024-10-02 03:12:00+00:00	626	855	91	51.7058571252	1.73552675	0.158287088	1.13030136	0.363790362	990.161652	0.0308994170157
2024-04-06 07:03:00+00:00	526	827	88	58.8079113315	1.308552885	0.155393589	0.562094377	0.445572372	982.042995	0.0255814617183
2024-12-18 03:27:00+00:00	338	817	76	71.243569573	1.165746265	0.55952226	0.2771355675	0.40450899	1009.8125655	0.033835237104
2024-11-16 06:36:00+00:00	167	684	37	78.9534803891	1.46349253	0.261526094	0.301250583	0.389097331	996.95822	0.0164567398483
2024-09-10 22:46:00+00:00	209	675	38	75.4340349863	1.38387517333	0.218847646	1.37550992667	0.311556121333	995.265066667	0.0200593228596
2024-12-12 05:10:00+00:00	274	790	58	73.9979649984	1.4606429	0.560047383333	0.243397983333	0.423359516667	1000.6211	0.011756716391
2024-02-25 05:05:00+00:00	562	831	132	59.1386361445	0.6376133	0.533906074167	0.268961985	0.43432028	1006.61638583	0.0583215248741
2024-03-13 00:58:00+00:00	449	799	86	63.1622034767	1.20368022	0.297003356	0.615234503333	0.451384753333	990.233156	0.0712314780738
2024-07-28 07:00:00+00:00	644	828	86	48.2528476145	1.4238365	0.165215485	3.8993568	0.310893445	980.017875	0.0473321247302
2024-11-18 00:59:00+00:00	253	799	45	74.8584461332	1.60176037	0.260788085333	0.176990015167	0.344434142333	1015.24524083	0.0148486696001
2024-10-08 01:18:00+00:00	486	819	91	61.0929797905	0.992672194	0.179811332	0.92473584	0.330681176	996.21292	0.0408864237496
2024-09-15 08:36:00+00:00	155	524	46	77.7166065564	0.78274814	0.214104581	1.85105983	0.302040293	989.25162	0.0590450723581
2024-09-06 06:13:00+00:00	591	855	64	52.7374305803	1.32658857333	0.162001265167	1.72258071833	0.322289510167	984.885025	0.0261218518341
2024-07-02 04:19:00+00:00	867	698	225	25.6478925092	1.83013958667	0.1291566475	2.26052758333	0.364914946833	985.884861667	0.131437181075
2024-09-17 01:05:00+00:00	554	866	69	56.1290779666	1.21606084167	0.167259824167	0.988474908333	0.2972583825	995.764666667	0.0170106229046
2024-05-23 04:07:00+00:00	941	933	99	27.7212988092	1.422327115	0.126557019333	1.21498078	0.411597157667	989.388251667	0.0563597822954
2024-06-22 23:49:00+00:00	601	835	83	52.1555725682	1.11023625333	0.1450646055	1.841669975	0.38827266	984.351763333	0.0396171634107
2024-04-01 08:56:00+00:00	170	595	48	78.1047599109	0.767291116667	0.20862675	0.432573714	0.437057050333	990.951043333	0.0509865697296
2024-10-07 07:48:00+00:00	163	539	51	77.6912362879	1.67313201	0.218074917	0.931102	0.328814942	993.73815	0.0379758731634
2024-04-18 06:11:00+00:00	700	896	95	48.2997540721	1.252069275	0.146172059167	0.479488638833	0.4515260095	989.477436	0.0415794178906
2024-02-08 04:16:00+00:00	478	885	80	63.1186384587	1.35317785667	0.555221742667	0.365301859	0.428822831333	999.299400667	0.0252151836512
2024-12-08 01:16:00+00:00	209	719	50	77.0462464522	1.44513723	0.562194876667	0.562568092667	0.328689590667	1001.003646	0.0163256209907
2024-05-01 21:48:00+00:00	186	628	46	77.1498414882	0.790036335	0.159782333	0.95436215	0.430665136	984.063915	0.0793218422614
2024-10-03 02:34:00+00:00	607	911	58	53.3959567175	1.60481802667	0.160981179333	1.19510037333	0.327362592	993.28662	0.0114424728235
2024-09-07 07:22:00+00:00	401	717	73	63.0094869163	1.07028278	0.180673066667	2.47418174667	0.324092882667	985.30066	0.0470926687832
2024-07-02 01:32:00+00:00	752	650	218	36.3971441786	1.81884050333	0.136796033	2.28949015333	0.364751971	986.48295	0.122455169794
2024-11-08 03:28:00+00:00	355	460	158	64.489150815	1.80420368667	0.181350306333	0.497826617667	0.283284906	1005.08835667	0.083838364869
2024-05-15 02:54:00+00:00	937	982	74	30.2175150663	0.606461558	0.128375994	0.87784948	0.419781048	994.612864	0.0532852730331
2024-09-10 04:02:00+00:00	754	918	64	43.3160001694	1.56800421333	0.145487464	1.41181272667	0.310274032	987.447166667	0.0137530023731
2024-10-08 23:22:00+00:00	191	585	56	76.5209322578	1.36190218667	0.219485692	1.2697766	0.318580242667	990.948488	0.0608143621577
2024-01-08 05:28:00+00:00	276	748	63	73.5868608005	1.27168048	0.553495736333	0.294754753333	0.388603732667	991.961283333	0.0380775340103
2024-09-05 04:13:00+00:00	772	931	62	41.7304991307	1.82888784667	0.146349352833	1.34282446917	0.327627446667	986.787905	0.0154172728127
2024-10-23 05:43:00+00:00	355	679	89	66.6852133079	1.346420415	0.178743732	1.09818965667	0.3496116055	993.425173333	0.0456776115036
2024-08-11 21:47:00+00:00	131	445	47	79.0383864979	1.48612995	0.237347222833	3.24223403333	0.304786385833	984.024826667	0.0517329256773
2024-01-15 01:18:00+00:00	217	751	47	77.1120105617	1.08891642	0.561023632	0.150187136	0.43214626	1005.371312	0.0164554574644
2024-07-20 22:07:00+00:00	241	558	65	71.98605521	1.55856862167	0.2099365505	3.63268424833	0.359157322667	977.926680833	0.0458754319862
2024-12-16 05:56:00+00:00	200	704	50	77.6119249397	1.41080115333	0.557132522667	0.264481689333	0.423677989333	996.202734	0.0215921148471
2024-01-24 05:26:00+00:00	338	802	66	70.2266659654	1.19284024667	0.55960208	0.339491642667	0.421574158667	1005.90207333	0.0338870124265
2024-07-14 21:30:00+00:00	89	5	88	77.1654867418	1.7017626	0.1932307	4.2939857	0.32586435	988.5186	0.625397670539
2024-07-02 02:24:00+00:00	820	669	226	29.7107518959	1.81056739	0.131029571	2.27129154	0.367619017	986.44005	0.119954865717
2024-03-05 06:52:00+00:00	406	834	72	66.4116821561	1.19622403333	0.489489445667	0.273342118333	0.502330884667	999.42641	0.0290532238597
2024-09-30 23:33:00+00:00	264	711	55	72.7777219674	1.4273083	0.20769173	0.65117993	0.35814105	991.6917	0.0409021894901
2024-03-04 04:25:00+00:00	632	916	102	54.4994742256	1.24117933333	0.499011415	0.243712953333	0.502116271667	996.283016667	0.0229350885966
2024-04-04 08:20:00+00:00	294	725	62	71.4304218262	1.5364947	0.179781898333	0.555533825	0.412203573333	995.546366667	0.057926826229
2024-08-26 23:03:00+00:00	301	706	54	69.3315014988	1.63651593	0.204165832	2.397318765	0.31185213	990.97297	0.0328688961747
2024-12-24 03:49:00+00:00	330	832	64	71.2254968438	1.33256578833	0.556062528833	0.264798939333	0.397709689833	999.093770667	0.0173065818448
2024-11-17 05:12:00+00:00	327	840	55	70.9146328458	1.40105979	0.239809583	0.176455399	0.425153182	1003.531785	0.0164377476901
2024-10-02 02:49:00+00:00	619	868	83	52.355716965	1.72131524167	0.159808062667	1.13360577	0.364359397333	990.344747333	0.0299233913664
2024-06-30 23:44:00+00:00	560	756	105	53.4959096089	1.5557706	0.16087845	1.5110151	0.3723821	986.1974	0.0429880139972
2024-12-08 00:28:00+00:00	116	583	35	81.9434928507	1.43678987333	0.55848349	0.555927425333	0.326979712333	1000.747212	0.0158810208623
2024-01-26 05:53:00+00:00	304	750	70	71.7344443192	1.387620605	0.559880121667	0.367485488	0.429867705333	1005.694083	0.0227156591725
2024-12-11 01:02:00+00:00	181	700	46	78.7371890303	1.41652481333	0.557298112	0.286662644	0.392551556	1004.55517333	0.0172154678659
2024-12-11 03:51:00+00:00	341	839	67	70.9159253336	1.40673377	0.56224597	0.2945584155	0.3926113525	1003.77107	0.017170559891
2024-05-03 00:21:00+00:00	610	753	128	51.5948088312	1.11587488	0.1496899145	0.9806346275	0.3984912455	993.155695	0.101665680562
2024-06-08 02:09:00+00:00	892	930	78	30.9585446244	1.22700323	0.12505442275	1.692613955	0.433056259	978.5703	0.0521327086132
2024-08-22 02:15:00+00:00	742	831	100	40.7559557646	1.74187295	0.150122185	3.38738985	0.275500405	982.002375	0.0712138128631
2024-05-07 07:06:00+00:00	612	837	87	52.1865140324	1.23831104	0.14913626	0.93560636	0.387844594	996.60906	0.0898056767985
2024-03-13 01:05:00+00:00	468	812	87	62.267778589	1.20682315	0.2963054	0.614888954167	0.451612731667	990.22211	0.0703288558782
2024-12-04 00:02:00+00:00	76	439	33	84.4245617925	1.32558503333	0.562601246667	0.315499304	0.410799666	986.400926667	0.0292210240269
2024-06-23 01:05:00+00:00	811	903	107	39.8410478892	1.1252405	0.140421965	1.87127895	0.3890332125	984.334616667	0.03737859078
2024-01-14 04:07:00+00:00	378	875	68	69.2933681131	1.28350748167	0.564534618333	0.155603449833	0.423466372333	1000.07236833	0.0200059818126
2024-05-18 21:02:00+00:00	63	2	62	81.3402316811	1.0351152	0.148791266667	0.86790736	0.374284289333	996.901566667	0.0792774391821
2024-12-15 03:37:00+00:00	335	800	76	71.0840682546	1.37821394833	0.560537550167	0.232571988	0.389007034833	992.335281667	0.034455217909
2024-11-17 06:33:00+00:00	172	690	38	78.7868776839	1.394232965	0.261892439	0.180487643	0.4323754075	1004.57782	0.0157409680628
2024-04-02 22:46:00+00:00	187	384	93	75.841878606	1.3669283	0.178393362	0.693352317333	0.432862785333	991.806766667	0.0711874189107
2024-03-04 02:12:00+00:00	569	921	88	58.5512103591	1.21324215	0.501652149	0.22022003	0.5080208	996.330332	0.0208415794949
2024-01-19 06:40:00+00:00	193	687	47	77.8615366108	1.03643903333	0.555135908333	0.14061109	0.46785846	1019.73541667	0.0343523195497
2024-07-01 21:37:00+00:00	161	241	97	74.6296765936	1.84783134833	0.203932091	2.47232942	0.355852742167	985.381706667	0.142908053937
2024-09-26 05:38:00+00:00	529	764	103	56.2279360794	1.56793936667	0.162228532	1.51064711333	0.322862392667	994.436713333	0.0478858359301
2024-01-01 06:12:00+00:00	173	551	58	78.1225823021	1.3376738	0.526893602	0.349195851	0.439223563	991.700475	0.035894688349
2024-04-28 06:35:00+00:00	679	901	83	49.2730641749	0.930759525	0.1454238475	0.625826266667	0.4442114575	997.017433333	0.0365848468253
2024-02-27 00:26:00+00:00	154	3	154	72.7857996364	0.98345612	0.539588456	0.426734881333	0.48950414	1008.20898667	0.288724607025
2024-10-12 05:31:00+00:00	470	859	60	61.6312542313	1.28709022167	0.174423969833	0.83172021	0.3239390495	999.8796525	0.0242752797478
2024-11-06 02:44:00+00:00	448	910	57	64.5692016758	1.41626144	0.180161334	0.298909035333	0.322803170333	1007.25196333	0.0177228061609
2024-07-11 22:44:00+00:00	278	258	168	64.6514096896	1.93510496333	0.192253981667	3.23959961333	0.346411173333	982.564953333	0.326136640113
2024-09-21 03:12:00+00:00	696	917	74	47.5188271578	1.71114168	0.150634083	0.94797937	0.323382051	999.352902	0.0193535042948
2024-02-24 08:41:00+00:00	50	225	29	84.9781199306	0.754515891667	0.529735301667	0.303370032333	0.430926781333	1006.356129	0.0713967972142
2024-03-11 08:16:00+00:00	186	597	51	76.8357980873	1.22170465333	0.372487175	0.427375727667	0.481820885333	997.84361	0.0353308237956
2024-05-18 09:57:00+00:00	157	565	45	78.5355768582	1.25625487	0.20403775	0.618135776	0.3751622445	993.52033	0.0316224204268
2024-02-20 06:42:00+00:00	367	842	70	69.4488430846	1.14184058	0.548903708	0.104342556	0.501560642	1012.14072	0.0181039802091
2024-03-25 00:26:00+00:00	462	863	58	63.1333323976	1.5105046	0.165877080667	0.425740138667	0.441851511333	1002.054196	0.0403157174821
2024-02-27 23:42:00+00:00	155	422	72	78.8331780957	1.0210286	0.52991973	0.281886934	0.45179688	1008.07628	0.138325306183
2024-09-22 08:00:00+00:00	229	684	46	74.3028693739	1.6144298	0.20860731	0.87938655	0.30334357	995.17378	0.0302812553573
2024-03-07 00:29:00+00:00	349	787	70	69.2527111165	1.311500155	0.482791039667	0.3748999295	0.517513416	996.858145667	0.0476470027586
2024-02-28 05:19:00+00:00	549	811	130	58.9780255397	0.967824419667	0.533969819	0.259264639333	0.466251621	1008.23227833	0.105594256342
2024-10-18 01:24:00+00:00	458	869	69	63.6772813311	1.28357468	0.185067811	0.237062801	0.337310638	998.78675	0.0154241802633
2024-03-13 03:05:00+00:00	653	913	89	51.5774508822	1.29499274167	0.281270093333	0.6038721125	0.4601474875	989.94055	0.0641150016444
2024-03-03 00:04:00+00:00	246	546	96	74.2222726999	0.953633554	0.507972223333	0.226495437667	0.493599330333	990.065163333	0.0983213362627
2024-10-08 23:04:00+00:00	141	509	47	79.280936546	1.36377775667	0.222923854	1.25712035	0.318039258667	990.990446	0.0608079626552
2024-01-22 05:10:00+00:00	362	857	65	69.7396589311	1.28894206667	0.5616747	0.199467713333	0.468948773333	1015.22916667	0.0296134418013
2024-05-24 08:42:00+00:00	377	719	77	65.2679617161	1.2647342	0.170570726	1.34744728	0.416873782	993.76818	0.0490493160081
2024-04-03 22:38:00+00:00	204	697	43	76.8457599043	0.762227745333	0.194331808667	0.467836425333	0.409425386	999.129086667	0.0438027325606
2024-04-03 23:56:00+00:00	445	868	61	64.1341666769	0.700282676	0.163571642	0.450723515667	0.410500447	999.261556667	0.0405199507561
2024-01-07 04:27:00+00:00	352	883	59	70.7825795204	1.200651935	0.552259376	0.1033045635	0.46830023	1002.849038	0.0207167613736
2024-07-29 22:46:00+00:00	327	668	63	66.8863585548	1.59123940667	0.198994811333	3.9137274	0.30085266	981.679913333	0.0592167313831
2024-02-23 01:49:00+00:00	473	862	95	64.298200617	0.454195156833	0.546694862	0.190554627167	0.389796424667	1016.96429	0.0833988233024
2024-02-03 01:06:00+00:00	255	764	55	74.8287412201	1.22987362	0.5558482	0.175687466	0.454104422	1013.58956	0.0186031378862
2024-05-06 00:57:00+00:00	724	861	106	45.4123097757	1.402940395	0.143938811	0.961804705	0.383253557	995.972575	0.136607695358
2024-12-12 02:34:00+00:00	313	827	62	72.2485216964	1.48247941333	0.560811376	0.231859337333	0.412415109333	1000.92442	0.0127018908096
2024-12-21 05:04:00+00:00	280	775	62	73.684487008	0.746256153333	0.557051528333	0.296357979667	0.455652013667	999.806943333	0.0643486369077
2024-03-02 06:08:00+00:00	498	823	114	62.2369189254	1.02241308	0.509315851	0.207496885333	0.523349485	986.516566667	0.0885189750192
2024-11-29 04:26:00+00:00	343	813	71	70.4654233394	1.30958748	0.566051838667	0.564692108	0.387752339333	981.703266667	0.0365893669068
2024-05-07 02:24:00+00:00	877	915	100	34.4599243496	1.19019265	0.133227364	0.97018576	0.397186048	999.231725	0.0548755542753
2024-05-05 06:28:00+00:00	683	796	126	46.7067117224	1.05094554667	0.143187705667	0.882195076667	0.375266899333	991.951918333	0.0951952063335
2024-01-02 05:52:00+00:00	208	601	66	76.2277083075	1.14844998667	0.527374118667	0.347513871333	0.452779224667	997.752548	0.0401665031699
2024-11-13 04:17:00+00:00	335	492	141	66.8487798824	1.47249384833	0.222729211833	0.854872706667	0.338883161	993.66621	0.1077250568
2024-09-11 04:48:00+00:00	706	905	55	45.9087116454	1.44324336	0.147977245	1.7565535	0.318137575	993.67921	0.0128326428206
2024-09-01 07:59:00+00:00	351	750	56	66.8840220797	1.52354479333	0.196704558333	1.64735442667	0.327925926667	985.743418333	0.0236801463955
2024-10-27 02:01:00+00:00	441	858	62	63.5772328471	1.42409631667	0.177950982667	0.7844676545	0.327807405667	996.657103333	0.0304272557823
2024-10-17 23:46:00+00:00	228	717	50	75.4073664963	1.21888545333	0.225368207333	0.283843732	0.333259861333	997.42858	0.0179923056478
2024-07-09 00:05:00+00:00	518	465	222	50.7611928577	1.9095909	0.164479498333	2.27530413333	0.353046951667	984.939991667	0.196523263772
2024-04-01 06:25:00+00:00	615	925	76	54.8513205073	0.799911528333	0.158198893333	0.417760133333	0.442457679167	990.402391667	0.048238517209
2024-05-09 01:09:00+00:00	761	947	69	43.0003956347	1.075227305	0.1392362445	0.9083127875	0.394656	993.144575	0.0387307115113
2024-02-23 02:09:00+00:00	508	864	104	62.4934964624	0.4357829535	0.546776222	0.1941649505	0.390490598	1016.82449	0.0897720056809
2024-11-22 02:45:00+00:00	373	893	49	68.6958998043	1.443401425	0.2341422925	0.316394035	0.3621787375	1010.1225	0.0141271301403
